LocalId,SectorId,DiocesanId,OtherId,TAAId,JurisdictionId,NationalId,PlatformId,PreviousLocalId,PreviousSectorId,PreviousDiocesanId,PreviousOtherId,PreviousTAAId,PreviousJurisdictionId,PreviousNationalId,PreviousPlatformId,FamilyName,GivenName,PreferredName,MiddleName,BirthDate,Sex,CountryOfBirth,EducationSupport,FFPOS,VisaCode,IndigenousStatus,LBOTE,StudentLOTE,YearLevel,TestLevel,FTE,ClassGroup,ASLSchoolId,SchoolLocalId,LocalCampusId,MainSchoolFlag,OtherSchoolId,ReportingSchoolId,HomeSchooledStudent,Sensitive,OfflineDelivery,Parent1SchoolEducation,Parent1NonSchoolEducation,Parent1Occupation,Parent1LOTE,Parent2SchoolEducation,Parent2NonSchoolEducation,Parent2Occupation,Parent2LOTE,AddressLine1,AddressLine2,Locality,Postcode,StateTerritory
dorde129,51994,12248,26410,36471,24720,76850,R100000068H,95568,94824,36682,7678,6093,11558,94203,R100000068H,Myers,Lynda,Lynda,D,2005-03-19,2,1101,Y,2,101,3,N,1201,5,5,0.03,5E,49453,6053,01,1,rmykj537,49453,Y,N,Y,4,7,4,2201,1,7,1,1201,234 Magnolia Avenue,,BIGGS FLAT,5153,SA
fukni000,69670,77727,47299,62931,55159,88656,R100000069P,63026,18523,64628,61433,78122,18459,72433,R100000069P,Nida,Fredrick,Fredrick,T,2005-08-25,1,1101,Y,2,101,3,N,1201,5,5,0.70,5E,49453,6053,01,1,dbxxn371,49453,Y,Y,N,3,6,1,1201,4,8,1,1201,5000 Underwood St,,AVENUE RANGE,5273,SA
lijck272,48354,57074,54375,17228,87139,2652,R100000070A,47910,63200,33347,80343,25026,11904,50059,R100000070A,Williams,Louise,Louise,F,2005-12-16,2,1101,Y,2,101,1,Y,1201,5,5,0.73,5B,49453,6053,01,1,pprrf096,49453,N,Y,Y,3,6,1,1201,4,5,4,1201,130 S. Green St.,,ATHELSTONE,5076,SA
ttsxm825,11221,54851,5348,84938,5017,3793,R100000071M,72504,42621,50206,63209,45383,68626,85107,R100000071M,Serrano,Salvador,Salvador,M,2005-10-22,1,1101,N,2,101,4,N,1201,5,5,0.75,5D,49453,6053,01,1,cbqtp775,49453,Y,N,Y,3,7,4,1201,2,5,1,1201,100 East Jackson,,KUDLA,5115,SA
hkgkz400,72264,22048,2081,63034,22176,56626,R100000072G,77549,98898,53133,35915,61169,64846,63913,R100000072G,Chamber,Edmund,Edmund,Alonzo,2005-11-26,1,1101,Y,1,101,3,N,1201,5,5,0.10,5B,49453,6053,01,1,voyuj312,49453,N,Y,Y,2,8,3,1201,3,7,2,1201,1645 McLendon Ave NE,,CAPE JERVIS,5204,SA
yohbc525,96286,40702,63445,27899,12416,46943,R100000073H,20418,48716,94674,99038,57271,28766,5915,R100000073H,Coleman,Patrick,Patrick,E,2005-08-11,1,1101,U,1,101,2,N,1201,5,5,0.68,5A,49453,6053,01,1,zhszn328,49453,N,Y,Y,1,6,4,1201,1,6,1,1201,3115 Chatham Rd.,,ANDAMOOKA,5722,SA
tdkfp376,69293,7595,88629,61545,34092,8398,R100000074P,92243,44383,21195,52706,95712,17823,14563,R100000074P,Johnson,Eric,Eric,O,2005-05-09,1,1101,N,1,101,2,Y,5203,5,5,0.63,5B,49453,6053,01,1,cvnxl441,49453,U,U,N,2,8,3,1201,1,5,2,1201,626 Haywood Rd.,,REDHILL,5521,SA
ayevg503,88564,34707,40501,50064,56231,55955,R100000075R,46790,90661,17539,25312,72915,49623,75306,R100000075R,Carrol,Angel,Angel,V,2003-09-10,2,1101,Y,2,101,2,N,1201,7,7,0.58,7A,49453,6053,01,1,ljlvn846,49453,N,N,Y,3,6,4,1201,1,8,2,1201,5400 Youngstown Warren Rd.,,GREENHILL,5140,SA
ghcys167,73930,78164,33459,41206,35691,56061,R100000076K,49050,96348,99904,51355,47702,99538,25753,R100000076K,Pineda,Jewell,Jewell,,2003-11-06,2,1101,N,1,101,2,N,1201,7,7,0.30,7C,49453,6053,01,1,aagvg541,49453,Y,Y,Y,3,7,1,1201,3,5,2,1201,740 E. Chatham St.,,CULTANA,5600,SA
peeaw168,488,17389,92984,26445,94591,98502,R100000077E,91049,30139,42945,35729,82066,45453,8025,R100000077E,Parsons,Carmen,Carmen,Dora,2003-12-04,2,1101,U,2,101,3,Y,7101,7,7,0.77,7A,49453,6053,01,2,jdzgf345,49453,N,N,N,2,5,2,1201,4,7,2,1201,57 Mt Pleasant Street,,BRIDGEWATER,5155,SA
ogxkq148,31081,45082,66604,71788,16361,40006,R100000078D,78062,4891,88932,45657,11728,94993,14587,R100000078D,Browder,Kaylene,Kaylene,A,2003-01-11,2,1101,Y,1,101,2,N,1201,7,7,0.94,7D,49453,6053,01,2,pihtj497,49453,Y,Y,Y,1,7,1,1201,3,7,1,1201,5462 S Centinela Ave.,,HACKHAM,5163,SA
ueuvk652,15862,2378,90149,93201,15555,79302,R100000079S,87747,87703,1167,1895,31851,38851,52515,R100000079S,Gause,Kelvin,Kelvin,,2003-08-20,1,1101,N,2,101,4,N,1201,7,7,0.73,7A,49453,6053,01,1,xiffh411,49453,N,Y,Y,3,7,3,1201,4,7,1,1201,45 Huntington Streete,,ANGLE VALE,5117,SA
mvpfg470,66761,59161,9016,2021,15762,37353,R100000080R,64004,96532,13523,32337,45371,56568,42048,R100000080R,Willett,Lynne,Lynne,,2003-09-14,2,1101,N,2,101,3,N,1201,7,7,0.30,7E,49453,6053,01,1,swouc330,49453,Y,Y,X,3,5,4,1201,3,5,2,1201,338 George Street,,KINGSTON PARK,5049,SA
ysupd891,87779,50196,41944,75419,29332,17034,R100000081K,17358,96002,41909,54811,57357,87458,66153,R100000081K,Moffit,Francis,Francis,P,2003-02-20,2,1101,N,2,101,3,Y,1201,7,7,0.59,7D,49453,6053,01,1,lgdkb666,49453,Y,X,Y,4,6,1,1201,3,6,1,1201,2355 Telegraph Ave,,ANDREWS FARM,5114,SA
xypjf739,54908,82798,72518,4398,86315,62565,R100000082E,13970,59718,31312,30873,56454,48913,15453,R100000082E,Rayl,Willie,Willie,,2003-06-18,1,1101,Y,1,101,2,U,1201,7,7,0.19,7F,49453,6053,01,1,wkaeg012,49453,N,Y,U,1,7,2,1201,4,8,3,1201,151 Rice Lake Square,,OAKLANDS PARK,5046,SA
igdpu430,23092,70078,5537,59834,19314,24529,R100000083D,16433,11106,44455,21574,9451,45717,61962,R100000083D,Fulton,Billie,Billie,A,2003-05-04,1,1101,N,1,101,3,Y,1201,7,7,0.86,7D,49453,6053,01,1,pjfid661,49453,Y,Y,Y,3,6,1,1201,4,5,4,1201,2968 Freeport Blvd.,,HOUGHTON,5131,SA
comsy039,82133,70968,74422,50573,75075,92166,R100000084S,11666,24330,40978,49500,66950,69212,58888,R100000084S,Kelly,Leo,Leo,K,2003-04-06,1,1101,Y,2,101,1,Y,1201,7,7,0.83,7C,49453,6053,01,2,icytc069,49453,N,Y,Y,2,7,3,1201,2,8,2,1201,269 West 23rd Street,,BARUNGA GAP,5520,SA
kchvn433,14594,11322,49339,41052,38510,96499,R100000085M,32586,93192,40521,66595,76884,35646,84354,R100000085M,Long,Geralyn,Geralyn,M,2003-10-15,2,1101,Y,2,101,4,Y,1201,7,7,0.46,7D,49453,6053,01,1,xuvtm862,49453,N,U,N,2,7,3,1201,2,6,2,1201,4123 Chippewa Street,,WOODVILLE,5011,SA
jlspc182,3788,56010,129,33932,76062,84607,R100000086G,86263,14802,15320,67049,98549,68278,6813,R100000086G,Nolen,Columbus,Columbus,K,2003-06-09,1,1101,N,2,101,2,N,1201,7,7,0.31,7F,49453,6053,01,1,otdvs575,49453,Y,Y,N,2,8,4,1201,2,5,4,1201,9520 Black Mountain Rd,,EVANSTON,5116,SA
xhvvn819,5027,36371,91324,70443,15901,98848,R100000087H,30655,85593,13030,10216,49787,23682,58019,R100000087H,Youngman,Genaro,Genaro,L,2003-07-19,1,1101,N,1,101,4,U,1201,7,7,0.16,7B,49453,6053,01,1,olprm507,49453,X,Y,N,4,5,4,1201,3,7,1,1201,3538 Columbia Parkway,,BOONERDO,5633,SA
mbtot830,39546,13555,22577,75723,96935,7285,R100000088P,73166,85819,14989,4182,65032,42730,77638,R100000088P,Brawley,Beulah,Beulah,M,2003-06-07,2,1101,U,2,101,3,X,2201,7,7,0.15,7C,49453,6053,01,2,zsfrx068,49453,Y,N,N,1,7,4,1201,1,7,2,1201,6698 Center Grove Rd.,,MAWSON LAKES,5095,SA
neazn841,35437,8821,62708,74947,49476,97617,R100000089A,13746,11120,24739,64163,45435,61208,22746,R100000089A,Wright,Amparo,Amparo,,2003-04-05,2,1101,N,1,101,3,N,9601,7,7,0.19,7D,49453,6053,01,2,bouqo963,49453,Y,Y,N,3,7,4,1201,1,8,4,1201,927 9th Ave S,,BOONERDO,5633,SA
xohkv300,23848,46242,41200,78263,3768,18955,R100000090M,8065,40966,2947,63846,15362,5890,5318,R100000090M,Pearlman,Stacia,Stacia,J,2003-11-21,2,1101,N,2,101,4,X,1201,7,7,0.46,7C,49453,6053,01,2,aasmz140,49453,N,N,Y,1,7,3,1201,4,8,1,1201,9210 S. Avenida del Yaqui,,COORONG,5264,SA
dkzfj184,29985,41618,57789,95233,20129,52021,R100000091G,43471,58974,7108,56595,66938,36680,51096,R100000091G,Villanueva,Elias,Elias,,2003-08-25,1,1101,N,1,101,4,N,1201,7,7,0.62,7B,49453,6053,01,2,bfvwu999,49453,X,U,N,1,8,4,1201,1,7,1,1201,912 E Dorothy Ln.,,BRIDGEWATER,5155,SA
uhbmp389,72881,74491,21255,2073,80591,26436,R100000092H,10338,9891,87051,8992,22125,10938,70267,R100000092H,Johnson,Marcie,Marcie,D,2003-09-06,2,1101,Y,1,101,1,N,1201,7,7,0.68,7D,49453,6053,01,1,hrmzl687,49453,Y,Y,N,3,5,1,2201,4,7,4,1201,4816 N University Dr,,HIGHBURY,5089,SA
qryej713,68400,407,58908,42301,92133,30397,R100000093P,72027,20851,29163,80933,81593,51086,59819,R100000093P,Rothermel,Raul,Raul,G,2003-12-27,1,1101,N,1,101,4,Y,2201,7,7,0.08,7A,49453,6053,01,1,huqge152,49453,Y,Y,Y,3,7,2,1201,4,7,1,1201,633 Main Street,,ALLENBY GARDENS,5009,SA
tujpx544,65632,52231,2772,90015,13450,5722,R100000094A,41043,28663,76298,1996,22538,49380,86993,R100000094A,Dancer,John,John,Wilbur,2003-11-06,1,1101,Y,2,101,3,Y,5203,7,7,0.52,7C,49453,6053,01,2,zqpvp756,49453,N,Y,N,4,7,2,1201,1,5,1,5203,2920 Route 10 West,Powder Mill Plaza West,CAMPOONA,5640,SA
nxuzv744,12887,59524,94726,5075,96739,6402,R100000095K,39791,83459,81360,2356,72976,5998,94596,R100000095K,Alcaraz,Zachary,Zachary,B,2003-03-23,1,1101,N,1,101,2,Y,1201,7,7,0.41,7F,49453,6053,01,1,iwesu374,49453,N,N,N,4,8,4,1201,4,7,3,9601,913 W. Alameda St.,Solana Shopping Center,AMYTON,5431,SA
nzwfe886,99612,54334,9586,82609,39385,84423,R100000096E,3108,66032,23756,99320,92940,37717,36113,R100000096E,Story,Reuben,Reuben,D,2003-07-26,1,1101,U,2,101,2,N,1201,7,7,0.05,7A,49453,6053,01,2,pvpjr658,49453,Y,Y,Y,3,6,4,1201,3,5,4,1201,15509 Bull Run Rd,,ALBERT PARK,5014,SA
dpgzo600,8172,44887,22406,32235,65307,83991,R100000097D,35486,30628,58010,64028,71231,45660,17741,R100000097D,Cooper,Jonathon,Jonathon,,2003-04-26,1,1101,N,1,101,3,X,1201,7,7,0.83,7E,49453,6053,01,1,lzhqq777,49453,N,Y,Y,4,5,3,1201,2,6,4,1201,1690 Armory Plaza Rt. 38,Armory Plaza,ASHTON,5137,SA
gzgtt547,54495,14272,46030,5501,77593,73660,R100000098S,31435,3966,39909,94738,43451,69777,77812,R100000098S,Beam,Wendell,Wendell,J,2003-12-17,1,1101,Y,1,101,4,N,1201,7,7,0.89,7E,49453,6053,01,1,bztkp721,49453,N,Y,Y,3,6,2,1201,1,8,2,1201,1434 South Powerline Road,,PARAFIELD,5106,SA
obkqc891,75395,12312,84505,62239,32401,59995,R100000099R,44302,7724,42007,92387,14114,49427,4082,R100000099R,Fleming,Ingrid,Ingrid,G,2003-10-02,2,1101,X,2,101,3,N,1201,7,7,0.91,7F,49453,6053,01,2,ptznj985,49453,Y,U,X,3,7,2,1201,4,5,2,1201,7407 NW 87th Street,,CAMPOONA,5640,SA
qgtcj440,22900,27466,99179,93018,56052,38132,R100000100E,59318,43763,74304,20617,21665,50718,98303,R100000100E,Couch,Joseph,Joseph,W,2003-05-01,1,1101,U,2,101,2,N,1201,7,7,0.20,7B,49453,6053,01,2,fbfmu748,49453,N,N,Y,2,5,2,1201,1,6,3,1201,1319 Military Cutoff Road,,CLARENCE PARK,5034,SA
jgoud939,22985,95424,88084,83005,83045,48456,R100000101D,25716,25419,41598,79048,24511,80186,40768,R100000101D,Allen,Patrice,Patrice,M,2003-03-18,2,1101,Y,1,101,3,N,1201,7,7,0.78,7B,49453,6053,01,1,cmjgf192,49453,Y,U,N,2,5,4,7101,3,6,4,1201,1738 Pearl Street,,BANGOR,5481,SA
glquo436,34792,7558,61289,20713,81089,57114,R100000102S,35088,99554,24961,9881,53300,20539,29488,R100000102S,Wenzel,Ann,Ann,G,2003-09-16,2,1101,N,2,101,1,Y,7101,7,7,0.16,7A,49453,6053,01,1,exgck098,49453,N,N,Y,4,6,1,7101,3,5,2,1201,401 Avenue of the Americas,,EDINBURGH,5111,SA
falwx393,80082,63981,63628,49388,29479,57275,R100000103R,11358,97527,37589,76890,61599,12986,20323,R100000103R,Harris,Claude,Claude,Craig,2003-11-26,1,1101,Y,2,101,1,Y,1201,7,7,0.77,7C,49453,6053,01,2,bprgw930,49453,N,X,N,3,8,2,7101,4,5,2,1201,181 Main St ,,AULDANA,5072,SA
dcnzi884,76854,59332,95665,63693,95088,77,R100000104K,45654,93029,32010,4908,50567,21469,55146,R100000104K,Talley,Byron,Byron,S,2003-09-27,1,1101,X,1,101,4,Y,1201,7,7,0.84,7E,49453,6053,01,1,wpruv382,49453,Y,Y,X,3,8,1,1201,1,8,2,1201,1775 E. Palm Canyon Drive,,LARGS BAY,5016,SA
humum515,8708,71756,17458,69675,59119,51829,R100000105H,38701,84498,32160,99199,23819,98863,52409,R100000105H,Hall,Mirta,Mirta,M,2003-03-25,2,1101,Y,2,101,4,N,7101,7,7,0.67,7C,49453,6053,01,1,lpqsl321,49453,N,Y,Y,2,7,4,1201,3,8,3,1201,1025 County Road 42 West,,BELTON,5432,SA
amhru374,21845,7044,41858,38887,6953,13948,R100000106P,73386,79161,98272,92584,94295,54557,60426,R100000106P,Buckner,Joy,Joy,Ann,2003-03-18,2,1101,N,1,101,3,N,1201,7,7,0.62,7B,49453,6053,01,2,wosaq297,49453,X,N,Y,4,6,2,1201,1,5,2,9601,5554 34th Avenue South,,WOODHOUSE,5246,SA
hxqvr118,97842,45513,56223,20140,44922,34246,R100000107A,42351,88992,69242,99206,72114,46270,70110,R100000107A,Foltz,Benedict,Benedict,,2003-10-23,1,1101,Y,1,101,3,N,7101,7,7,0.60,7D,49453,6053,01,1,ozzio513,49453,N,N,U,2,8,3,1201,4,7,3,1201,2402 Lincoln Way,,BELALIE EAST,5491,SA
vqjno839,5551,29443,92037,20520,97977,23923,R100000108M,3190,95068,18843,1988,54564,70219,68075,R100000108M,Hatcher,Lynn,Lynn,,2003-03-11,2,1101,Y,1,101,3,Y,9601,7,7,0.76,7D,49453,6053,01,1,nbzdq456,49453,Y,Y,N,2,6,1,1201,4,6,2,1201,101 Springdale Rd.,,KAROONDA,5307,SA
fuqgu680,25447,20037,72882,52484,2375,79354,R100000109G,35312,36898,36661,65969,23779,84961,97775,R100000109G,Evans,Irene,Irene,,2003-08-07,2,1101,Y,1,101,4,Y,1201,7,7,0.46,7C,49453,6053,01,1,teahm320,49453,N,N,Y,2,5,3,1201,1,6,2,1201,New Paltz Plaza,Route 299,KALANGADOO,5278,SA
pqhex650,40485,54751,12729,72951,71130,60351,R100000110H,97366,19150,17290,53309,18699,99187,22056,R100000110H,Poch,Cody,Cody,C,2003-08-01,1,1101,Y,2,101,2,N,1201,7,7,0.26,7B,49453,6053,01,1,ybabx118,49453,N,N,N,1,5,2,1201,1,5,2,1201,521 Fleming Street,,KENT TOWN,5071,SA
uhell069,63342,17566,53075,24843,9685,17361,R100000111P,78655,64163,59616,40056,55552,78057,16820,R100000111P,Hughey,Warren,Warren,F,2003-01-02,1,1101,N,1,101,4,N,1201,7,7,0.76,7F,49453,6053,01,2,huauu092,49453,N,N,Y,3,6,1,1201,1,6,2,7101,1620 Shattuck Avenue,,BEACHPORT,5280,SA
jbwki046,38593,1477,37040,96641,42910,67336,R100000112A,30389,32838,30560,52809,11395,81653,30492,R100000112A,Greenbaum,Lou,Lou,Dot,2003-03-17,2,1101,N,1,101,1,Y,1201,7,7,0.53,7B,49453,6053,01,2,jhcbl380,49453,N,Y,N,4,7,3,9601,2,6,3,1201,1313 North Broad St.,,EXETER,5019,SA
fbaba687,87924,99309,76977,47849,66175,58798,R100000113M,65054,3776,56519,34810,4055,7915,27355,R100000113M,Manzo,Vivian,Vivian,Caroll,2001-05-08,2,1101,Y,2,101,4,N,1201,9,9,0.58,9A,49453,6053,01,2,gryqh765,49453,Y,Y,Y,1,7,4,7101,1,5,2,1201,170 Allen St.,,BRAMFIELD,5670,SA
yjspn757,5878,50220,60088,34715,77046,54173,R100000114G,26580,16512,2856,40575,61988,74330,89966,R100000114G,Mejia,Jaime,Jaime,Ricky,2001-06-07,1,1101,Y,1,101,3,Y,5203,9,9,0.33,9E,49453,6053,01,1,lptvx970,49453,Y,N,N,4,8,2,1201,4,5,3,5203,1346 T Street NW,,COCATA,5654,SA
usrjv251,64394,9485,29082,71924,49979,75872,R100000115D,34017,46306,72862,71322,60765,95429,78388,R100000115D,Noriega,Wilburn,Wilburn,J,2001-11-27,1,1101,U,1,101,2,N,1201,9,9,0.16,9F,49453,6053,01,2,zrzvg530,49453,N,Y,Y,4,6,4,5203,3,6,4,1201,382 4th Ave.,,MOANA,5169,SA
tcngs133,56284,43362,64319,70252,76254,88508,R100000116S,90677,64445,58869,35665,24777,98063,58236,R100000116S,Winston,Melanie,Melanie,,2001-09-24,2,1101,Y,2,101,4,Y,1201,9,9,1.00,9D,49453,6053,01,1,symbv558,49453,Y,Y,Y,4,7,4,1201,1,7,2,1201,649 Congress St.,,NOVAR GARDENS,5040,SA
ljqpp520,22486,54736,86862,30070,14588,56180,R100000117R,63630,23098,76047,60594,8254,36435,61259,R100000117R,Poch,Darwin,Darwin,A,2001-07-06,1,1101,Y,1,101,4,Y,1201,9,9,0.70,9A,49453,6053,01,1,upekv176,49453,N,N,N,3,6,1,2201,4,6,4,1201,777 Town Park Lane,,AUSTRALIA PLAINS,5374,SA
prwxt355,25918,96591,14937,13123,80215,66064,R100000118K,60388,89881,69202,30400,81638,89222,7220,R100000118K,Frechette,Tammie,Tammie,I,2001-06-13,2,1101,Y,1,101,3,U,1201,9,9,0.29,9F,49453,6053,01,2,rvcag148,49453,N,Y,N,2,5,4,9601,4,6,4,1201,213 Hester St,,PIMBA,5720,SA
klmni068,51987,7519,4977,1173,3401,32277,R100000119E,2373,43177,68676,59414,94617,10988,56442,R100000119E,Wilson,Manuela,Manuela,L,2001-04-21,2,1101,N,1,101,4,Y,1201,9,9,0.93,9D,49453,6053,01,1,vbfud890,49453,Y,N,Y,4,5,3,1201,4,5,1,1201,3182 16th St,,COWANDILLA,5033,SA
lmsut833,93650,53995,90490,74831,29207,25574,R100000120D,86689,21233,78366,48987,75719,369,57442,R100000120D,Gause,Antonio,Antonio,,2001-09-19,1,1101,N,2,101,2,N,2201,9,9,0.07,9D,49453,6053,01,2,hfhbx782,49453,N,Y,Y,3,6,3,1201,1,8,3,1201,8809 W. Center,,ALDINGA,5173,SA
sywpw656,86368,74452,74343,78342,87811,14091,R100000121S,50379,46378,84660,90910,57099,3970,85052,R100000121S,Cantrell,Minnie,Minnie,P,2001-03-25,2,1101,N,1,101,3,N,1201,9,9,0.28,9A,49453,6053,01,1,cstdn689,49453,U,N,U,4,7,2,1201,1,8,4,1201,2008 N 10th St,,HECTORVILLE,5073,SA
vglhm565,67851,91607,95549,29711,39331,35418,R100000122R,42069,76040,30262,57942,70569,71796,2322,R100000122R,Kowalski,Juliana,Juliana,,2001-10-13,2,1101,U,2,101,3,Y,2201,9,9,0.47,9D,49453,6053,01,1,jjccc301,49453,Y,N,Y,1,7,4,1201,1,8,2,1201,3124 N Broadway,,MIDDLETON,5213,SA
mhnmb320,7547,67896,93569,90337,33538,10613,R100000123K,47680,33991,7839,11099,17493,6275,84961,R100000123K,Adams,Mildred,Mildred,,2001-12-11,2,1101,Y,1,101,4,Y,1201,9,9,0.53,9F,49453,6053,01,1,qnkmm683,49453,Y,N,Y,1,5,3,9601,4,7,3,1201,1624 S. Taylorville Rd.,,BLACKFORD,5275,SA
fbznu116,95178,20206,14770,11260,43594,67852,R100000124E,87120,94135,24823,70830,71304,25257,67673,R100000124E,Harris,Gabriel,Gabriel,,2001-08-21,1,1101,N,1,101,4,Y,5203,9,9,0.84,9E,49453,6053,01,1,qzyck109,49453,N,N,Y,4,8,3,1201,3,7,1,2201,1290 S. Normal Ave,Memorial Union 2nd Floor,ALLENBY GARDENS,5009,SA
wzauh107,63242,77815,81174,62409,23770,43440,R100000125P,20674,32255,41813,87360,19424,39071,56841,R100000125P,Lloyd,Karina,Karina,Luise,2001-04-17,2,1101,N,1,101,1,N,5203,9,9,0.25,9A,49453,6053,01,1,xhjnp234,49453,N,N,N,3,6,4,1201,3,8,3,1201, 2057 W. North Avenue,,BARMERA,5345,SA
jydap260,86652,25296,45738,53554,10615,45325,R100000126A,60461,82030,13989,38392,90977,29156,72813,R100000126A,Goguen,Teri,Teri,Rosalie,2001-07-09,2,1101,N,2,101,4,X,2201,9,9,1.00,9E,49453,6053,01,1,rbuqf403,49453,Y,Y,Y,4,8,2,1201,4,5,1,1201,10720 Preston Road,Suite 1014,MARLA,5724,SA
fvqvu065,64347,65890,5830,71107,45646,93779,R100000127M,50535,70308,26033,16343,43071,61161,40645,R100000127M,Kinder,Gale,Gale,O,2001-08-05,1,1101,Y,1,101,1,U,1201,9,9,0.57,9D,49453,6053,01,2,beacl510,49453,N,N,N,2,6,4,9601,3,5,3,1201,1508 E. 53rd St.,,GLENGOWRIE,5044,SA
gitfd430,79680,55162,11378,75946,98469,79914,R100000128G,19366,60247,13673,56802,79524,67740,58098,R100000128G,Underwood,Carlos,Carlos,F,2001-05-19,1,1101,Y,2,101,4,Y,1201,9,9,0.87,9A,49453,6053,01,1,avmac481,49453,X,N,N,3,6,2,1201,3,7,2,1201,765 Neil Ave  and 443 East Main St.,,O'SULLIVAN BEACH,5166,SA
dkeqi898,50070,9511,56203,16493,21553,79692,R100000129H,18087,53982,47591,14502,22831,37918,40013,R100000129H,Lentz,Felipe,Felipe,F,2001-09-24,1,1101,N,2,101,2,N,1201,9,9,0.41,9F,49453,6053,01,1,oyhhy184,49453,N,Y,N,3,5,4,5203,3,7,2,1201,14th St. NW and Park Road,,COLLEGE PARK,5069,SA
alzay944,95318,22394,13955,93667,55302,4044,R100000130P,82749,94679,75940,78602,15059,963,5486,R100000130P,Elliott,Kristopher,Kristopher,V,2001-10-17,1,1101,N,1,101,2,N,1201,9,9,0.92,9D,49453,6053,01,1,hmcph584,49453,Y,N,U,3,7,2,1201,4,6,1,1201,510 Stokes Rd ,,BUTE,5560,SA
gdoot730,49943,34841,89304,43004,54540,54547,R100000131A,29883,50059,49862,10715,84326,95482,42124,R100000131A,Neilson,Leslie,Leslie,,2001-07-06,1,1101,N,2,101,4,N,1201,9,9,0.19,9E,49453,6053,01,2,udobp184,49453,Y,N,U,4,7,2,1201,1,6,1,1201,2753 S. Veterans Pkwy.,,GILES CORNER,5411,SA
zeviv199,70451,5072,92730,60154,43659,34431,R100000132M,77382,58410,25448,67862,46222,68727,53538,R100000132M,Lewis,Garret,Garret,N,2001-03-14,1,1101,U,2,101,4,U,5203,9,9,0.87,9E,49453,6053,01,2,jjvuu349,49453,Y,N,U,4,8,2,1201,2,6,4,1201,106 S. Cayuga Street,,EVANSTON,5116,SA
hqtmr028,62465,95988,4460,63500,40966,79107,R100000133G,13864,18415,87254,86648,70513,36342,88767,R100000133G,Caskey,Christoper,Christoper,J,2001-06-26,1,1101,N,2,101,4,N,1201,9,9,0.38,9B,49453,6053,01,1,aciya059,49453,N,N,U,1,5,4,1201,1,6,3,1201,45 N. Market St.,,COOTRA,5650,SA
wazsy737,21749,89718,34281,36230,93652,15775,R100000134H,60441,40557,81843,55415,46016,99199,95254,R100000134H,Frederick,Erick,Erick,Wilton,2001-06-02,1,1101,Y,2,101,2,Y,1201,9,9,0.60,9F,49453,6053,01,2,zhqvq051,49453,Y,Y,Y,4,8,4,9601,4,8,1,2201,9440 Main Street,,CALIPH,5310,SA
wigip839,50349,97150,54535,67399,75733,81009,R100000135S,33879,98641,85536,63013,18157,7320,68233,R100000135S,Prettyman,Mildred,Mildred,Geraldine,2001-12-23,2,1101,N,1,101,4,Y,1201,9,9,0.20,9C,49453,6053,01,2,oxaiz519,49453,N,Y,N,2,8,2,7101,4,5,4,7101,32nd St. &amp; Trindle Rd.,,CAVAN,5094,SA
sngvw251,62526,61793,48578,49409,24533,28073,R100000136R,79260,40959,26554,46350,53913,18241,13770,R100000136R,Vergara,Benny,Benny,,2001-01-06,1,1101,Y,2,101,4,Y,2201,9,9,0.53,9A,49453,6053,01,2,lzvyn926,49453,N,N,Y,3,6,2,1201,1,6,4,1201,2010 8th St N,,WHYALLA NORRIE,5608,SA
rfrya935,48806,35998,9860,93880,66764,97755,R100000137K,93908,86306,36069,21823,8813,25415,52138,R100000137K,Budge,Ora,Ora,M,2001-09-12,2,1101,Y,1,101,3,Y,1201,9,9,0.24,9C,49453,6053,01,1,mderq697,49453,Y,Y,N,3,8,1,7101,2,5,2,1201,2516 7th Street,,DULWICH,5065,SA
spfau090,51760,5403,48492,8279,98541,84051,R100000138E,87875,66450,75867,83583,19317,92032,52076,R100000138E,Tardiff,Gary,Gary,B,2001-05-11,1,1101,N,2,101,4,X,1201,9,9,0.39,9D,49453,6053,01,2,mqeav553,49453,Y,Y,N,1,7,1,9601,4,6,1,1201,1851 Tower Dr.,,LEASINGHAM,5452,SA
ideej330,30167,39899,28122,98992,91095,93444,R100000139D,42625,75459,26540,23580,66181,38270,67539,R100000139D,Ehrlich,Hunter,Hunter,,2001-11-01,1,1101,N,1,101,2,Y,1201,9,9,0.61,9D,49453,6053,01,2,kbyws472,49453,Y,Y,Y,3,8,4,1201,1,7,1,1201,3404 Sansom Street,,COCKALEECHIE,5631,SA
socws325,53444,11937,67405,41995,59945,60256,R100000140S,22720,40377,86338,2247,46984,24832,58993,R100000140S,Fritz,Gabriella,Gabriella,S,2001-11-07,2,1101,X,1,101,3,Y,1201,9,9,0.01,9C,49453,6053,01,1,uszcd317,49453,Y,Y,U,1,5,4,1201,2,5,2,1201,2022 Murray Avenue,,WYNN VALE,5127,SA
jprax187,18036,73887,73645,88785,71782,49467,R100000141R,26537,81082,54393,38424,66194,58516,34732,R100000141R,Nielson,Wilson,Wilson,,2001-01-08,1,1101,Y,1,101,3,N,7101,9,9,0.84,9D,49453,6053,01,2,gvaae591,49453,N,U,N,2,7,2,1201,4,8,1,1201,1408 South Street,,PARAFIELD,5106,SA
